departamento_codigo,departamento,municipio_codigo,municipio,zona_codigo,zona,puesto_codigo,puesto,mesas
19,HUILA,037,GIGANTE,99,Zona 99,01,SILVANIA,12
19,HUILA,037,GIGANTE,99,Zona 99,03,LA GRAN VIA (CACHAYA),5
19,HUILA,037,GIGANTE,99,Zona 99,05,POTRERILLOS,5
19,HUILA,037,GIGANTE,99,Zona 99,09,RIOLORO,2
19,HUILA,037,GIGANTE,99,Zona 99,32,VUELTAS ARRIBA,2
19,HUILA,037,GIGANTE,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,37
19,HUILA,040,GUADALUPE,99,Zona 99,12,MIRAFLORES,6
19,HUILA,040,GUADALUPE,99,Zona 99,70,RESINA,2
19,HUILA,040,GUADALUPE,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,36
19,HUILA,043,HOBO,99,Zona 99,01,VEREDA EL ESTORACAL,1
19,HUILA,043,HOBO,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,19
19,HUILA,046,IQUIRA,99,Zona 99,30,SAN LUIS,2
19,HUILA,046,IQUIRA,99,Zona 99,50,VALENCIA DE LA PAZ,4
19,HUILA,046,IQUIRA,99,Zona 99,70,RIO NEGRO,7
19,HUILA,046,IQUIRA,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,12
19,HUILA,047,LA ARGENTINA (PLATA VIEJA),99,Zona 99,05,EL PENSIL,2
19,HUILA,047,LA ARGENTINA (PLATA VIEJA),00,Zona 00,00,PUESTO CABECERA MUNICIPAL,36
19,HUILA,050,NATAGA,99,Zona 99,23,PATIO BONITO,2
19,HUILA,050,NATAGA,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,14
19,HUILA,051,OPORAPA,99,Zona 99,08,EL CARMEN,4
19,HUILA,051,OPORAPA,99,Zona 99,14,ESCUELA ALTO SAN FRANCISCO,1
19,HUILA,051,OPORAPA,99,Zona 99,70,SAN ROQUE,4
19,HUILA,051,OPORAPA,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,19
19,HUILA,052,PAICOL,99,Zona 99,01,VEREDA ALTO SAN MIGUEL,1
19,HUILA,052,PAICOL,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,16
19,HUILA,055,PALERMO,99,Zona 99,01,CENTRO POBLADO BETANIA,3
19,HUILA,055,PALERMO,99,Zona 99,02,EL JUNCAL,8
19,HUILA,055,PALERMO,99,Zona 99,03,NILO,2
19,HUILA,055,PALERMO,99,Zona 99,04,IE SANTA ROSALIA SD EL CARMEN,1
19,HUILA,055,PALERMO,99,Zona 99,05,IE OSPINA PEREZ - SEDE SECUNDARIA,3
19,HUILA,055,PALERMO,99,Zona 99,06,IE SANTA ROSALIA SEDE JUNTAS,1
19,HUILA,055,PALERMO,99,Zona 99,07,IE SANTA ROSALIA,3
19,HUILA,055,PALERMO,99,Zona 99,08,SAN JUAN,2
19,HUILA,055,PALERMO,99,Zona 99,30,PRADERAS DE AMBORCO,5
19,HUILA,055,PALERMO,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,39
19,HUILA,056,PALESTINA,99,Zona 99,01,IE EL TABOR,1
19,HUILA,056,PALESTINA,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,30
19,HUILA,058,PITAL,99,Zona 99,05,CARMELO,1
19,HUILA,058,PITAL,99,Zona 99,40,EL SOCORRO,3
19,HUILA,058,PITAL,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,27
19,HUILA,064,RIVERA,98,Zona 98,01,CARCEL,1
19,HUILA,064,RIVERA,99,Zona 99,50,SALON COMUNAL LA ULLOA,7
19,HUILA,064,RIVERA,99,Zona 99,75,RIVERITA,3
19,HUILA,064,RIVERA,99,Zona 99,76,I.E RIO FRIO,3
19,HUILA,064,RIVERA,99,Zona 99,77,SALON COMUNAL EL GUADUAL,1
19,HUILA,064,RIVERA,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,45
19,HUILA,067,SALADOBLANCO,99,Zona 99,03,VEREDA LAS PITAS,1
19,HUILA,067,SALADOBLANCO,99,Zona 99,05,LA CABAÑA,4
19,HUILA,067,SALADOBLANCO,99,Zona 99,11,MORELIA,4
19,HUILA,067,SALADOBLANCO,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,24
19,HUILA,070,SAN AGUSTIN,99,Zona 99,01,VILLA FATIMA,2
19,HUILA,070,SAN AGUSTIN,99,Zona 99,05,OBANDO,4
19,HUILA,070,SAN AGUSTIN,99,Zona 99,06,PRADERA,2
19,HUILA,070,SAN AGUSTIN,99,Zona 99,07,PUERTO QUINCHANA,2
19,HUILA,070,SAN AGUSTIN,99,Zona 99,09,EL ALTO DEL OBISPO,5
19,HUILA,070,SAN AGUSTIN,99,Zona 99,12,EL PALMAR,3
19,HUILA,070,SAN AGUSTIN,99,Zona 99,15,EL ROSARIO,3
19,HUILA,070,SAN AGUSTIN,99,Zona 99,20,LOS CAUCHOS,7
19,HUILA,070,SAN AGUSTIN,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,56
19,HUILA,074,SANTA MARIA,99,Zona 99,35,EL SOCORRO,1
19,HUILA,074,SANTA MARIA,99,Zona 99,50,SAN JOAQUIN,3
19,HUILA,074,SANTA MARIA,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,23
19,HUILA,076,SUAZA,99,Zona 99,40,I.E. GALLARDO,6
19,HUILA,076,SUAZA,99,Zona 99,60,GUAYABAL,5
19,HUILA,076,SUAZA,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,37
19,HUILA,079,TARQUI,99,Zona 99,01,MAITO,5
19,HUILA,079,TARQUI,99,Zona 99,02,LA ESMERALDA,2
19,HUILA,079,TARQUI,99,Zona 99,03,EL VERGEL,5
19,HUILA,079,TARQUI,99,Zona 99,40,QUITURO,4
19,HUILA,079,TARQUI,99,Zona 99,60,RICABRISA,4
19,HUILA,079,TARQUI,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,21
19,HUILA,082,TELLO,99,Zona 99,01,ANACLETO GARCIA,4
19,HUILA,082,TELLO,99,Zona 99,02,EL CEDRAL,1
19,HUILA,082,TELLO,99,Zona 99,03,LA SIERRA DEL GRAMAL,2
19,HUILA,082,TELLO,99,Zona 99,05,SAN ANDRES,8
19,HUILA,082,TELLO,99,Zona 99,70,SIERRA DE LA CAÑADA,1
19,HUILA,082,TELLO,00,Zona 00,00,IE LA ASUNCION SD FRANCISCO MIRANDA,18
19,HUILA,085,TERUEL,99,Zona 99,30,EL ALMORZADERO,1
19,HUILA,085,TERUEL,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,19
19,HUILA,088,TIMANA,99,Zona 99,13,COSANZA,2
19,HUILA,088,TIMANA,99,Zona 99,50,NARANJAL,5
19,HUILA,088,TIMANA,99,Zona 99,51,I.E. PANTANOS,2
19,HUILA,088,TIMANA,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,42
19,HUILA,091,VILLAVIEJA,99,Zona 99,01,POTOSI,1
19,HUILA,091,VILLAVIEJA,99,Zona 99,03,LA VICTORIA,6
19,HUILA,091,VILLAVIEJA,99,Zona 99,05,SAN ALFONSO,3
19,HUILA,091,VILLAVIEJA,99,Zona 99,08,HATO NUEVO,2
19,HUILA,091,VILLAVIEJA,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,10
19,HUILA,094,YAGUARA,99,Zona 99,50,LETRAN,1
19,HUILA,094,YAGUARA,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,20
19,HUILA,044,ISNOS,99,Zona 99,01,BAJO JUNIN,2
19,HUILA,044,ISNOS,99,Zona 99,02,CIENAGA GRANDE,1
19,HUILA,044,ISNOS,99,Zona 99,05,EL SALTO DE BORDONES,4
19,HUILA,044,ISNOS,99,Zona 99,18,SAN VICENTE,2
19,HUILA,044,ISNOS,00,Zona 00,01,PUESTO CABECERA MUNICIPAL,41
19,HUILA,044,ISNOS,00,Zona 00,02,CENTRO MULTICULTURAL,18
19,HUILA,001,NEIVA,90,Zona 90,01,IE DPTAL TIERRA DE PROMISION,17
19,HUILA,001,NEIVA,99,Zona 99,01,VEGALARGA,6
19,HUILA,001,NEIVA,99,Zona 99,02,RIO LAS CEIBAS,2
19,HUILA,001,NEIVA,99,Zona 99,03,CAGUAN,16
19,HUILA,001,NEIVA,99,Zona 99,04,FORTALECILLAS,8
19,HUILA,001,NEIVA,99,Zona 99,05,GUACIRCO,4
19,HUILA,001,NEIVA,99,Zona 99,06,SAN LUIS,4
19,HUILA,001,NEIVA,99,Zona 99,07,CHAPINERO,2
19,HUILA,001,NEIVA,99,Zona 99,08,AIPECITO,3
19,HUILA,001,NEIVA,99,Zona 99,09,SAN ANTONIO DE ANACONIA,2
19,HUILA,001,NEIVA,99,Zona 99,10,PUESTO DE SALUD VEREDA PALESTINA,1
19,HUILA,001,NEIVA,01,Zona 01,01,I.E. PROMOCION SOCIAL,41
19,HUILA,001,NEIVA,01,Zona 01,02,I.E. INEM,38
19,HUILA,001,NEIVA,01,Zona 01,03,I.E. SAN MIGUEL ARCANGEL,25
19,HUILA,001,NEIVA,01,Zona 01,04,ESCUELA LOS PINOS,20
19,HUILA,001,NEIVA,01,Zona 01,05,CASETA COMUNAL PRADO NORTE,5
19,HUILA,001,NEIVA,01,Zona 01,06,I.E. LUIS IGNACIO ANDRADE,12
19,HUILA,001,NEIVA,01,Zona 01,07,I.E. MARIA CRISTINA ARANGO,30
19,HUILA,001,NEIVA,01,Zona 01,08,I.E. GUSTAVO TORRES PARRA CLARETIANO,11
19,HUILA,001,NEIVA,02,Zona 02,01,I.E.  NACIONAL SANTA LIBRADA,30
19,HUILA,001,NEIVA,02,Zona 02,02,I.E. TECNICO SUPERIOR,29
19,HUILA,001,NEIVA,02,Zona 02,03,ESCUELA GABINO CHARRY,12
19,HUILA,001,NEIVA,03,Zona 03,01,IE CEINAR,14
19,HUILA,001,NEIVA,03,Zona 03,02,ESCUELA LOS MARTIRES,8
19,HUILA,001,NEIVA,03,Zona 03,03,COL.SALESIANO SAN MEDARDO,23
19,HUILA,001,NEIVA,03,Zona 03,04,ESCUELA ORIENTE,8
19,HUILA,001,NEIVA,03,Zona 03,05,I.E. ANGEL MARIA PAREDES,10
19,HUILA,001,NEIVA,03,Zona 03,06,I.E. RICARDO BORRERO ALVAREZ,19
19,HUILA,001,NEIVA,03,Zona 03,07,FAC.DE MEDICINA USCO.,13
19,HUILA,001,NEIVA,03,Zona 03,08,ESCUELA FRANCISCA BORRERO,2
19,HUILA,001,NEIVA,04,Zona 04,01,ESCUELA GUILLERMO MONTENEGRO,19
19,HUILA,001,NEIVA,04,Zona 04,02,I.E. JOSE EUSTACIO RIVERA,38
19,HUILA,001,NEIVA,04,Zona 04,03,I.E. EL LIMONAR,27
19,HUILA,001,NEIVA,04,Zona 04,04,I.E. OLIVERIO LARA BORRERO,46
19,HUILA,001,NEIVA,04,Zona 04,05,I.E. RODRIGO LARA BONILLA  MEGACOLEGIO,35
19,HUILA,001,NEIVA,04,Zona 04,06,ESCUELA EL ROSARIO,8
19,HUILA,001,NEIVA,04,Zona 04,07,IE AGUSTIN CODAZZI,6
19,HUILA,001,NEIVA,04,Zona 04,08,INS. TECN. Y ACADEMICO SCOUT JOSE MARTI,6
19,HUILA,001,NEIVA,04,Zona 04,09,IE ATANASIO GIRARDOT,5
19,HUILA,001,NEIVA,05,Zona 05,01,ESCUELA CALIXTO LEIVA,13
19,HUILA,001,NEIVA,05,Zona 05,02,IE SANTA TERESA SD JORGE VILLAMIL C.,16
19,HUILA,001,NEIVA,05,Zona 05,03,I.E. ESCUELA NORMAL SUPERIOR DE NEIVA,22
19,HUILA,001,NEIVA,05,Zona 05,04,I.E. IPC ANDRES ROSAS,40
19,HUILA,001,NEIVA,05,Zona 05,05,ESCUELA POPULAR CLARETIANA,4
19,HUILA,001,NEIVA,05,Zona 05,06,I.E. JUAN DE CABRERA SD SUR ORIENTE,6
19,HUILA,001,NEIVA,05,Zona 05,07,ESCUELA RAFAEL AZUERO MANCHOLA,3
19,HUILA,001,NEIVA,05,Zona 05,08,IE JUAN DE CABRERA SEDE PRINCIPAL,5
19,HUILA,001,NEIVA,06,Zona 06,01,IE GABRIEL GARCIA MARQUEZ,21
19,HUILA,001,NEIVA,06,Zona 06,02,I.E. EDUARDO SANTOS,28
19,HUILA,001,NEIVA,06,Zona 06,03,ESCUELA LAS PALMAS,25
19,HUILA,001,NEIVA,06,Zona 06,04,IE  ENRIQUE OLAYA HERRERA,18
19,HUILA,001,NEIVA,06,Zona 06,05,IE HUMBERTO TAFUR CHARRY,24
19,HUILA,001,NEIVA,06,Zona 06,06,IE MISAEL PASTRANA BORRERO,10
19,HUILA,001,NEIVA,06,Zona 06,07,ESCUELA HUMBERTO TAFUR,7
19,HUILA,022,CAMPOALEGRE,99,Zona 99,60,ESCUELA OTAS,2
19,HUILA,022,CAMPOALEGRE,99,Zona 99,61,ESCUELA SEDE LA VEGA,1
19,HUILA,022,CAMPOALEGRE,01,Zona 01,01,I.E. EUGENIO FERRO FALLA,29
19,HUILA,022,CAMPOALEGRE,01,Zona 01,02,CTRO. DOCENTE CENTRAL MIXTA,11
19,HUILA,022,CAMPOALEGRE,02,Zona 02,01,I.E. JOSE HILARIO LOPEZ,10
19,HUILA,022,CAMPOALEGRE,02,Zona 02,02,CTRO DOCENTE ENCARNACION SALAS DE MOTTA,15
19,HUILA,022,CAMPOALEGRE,02,Zona 02,03,CENTRO DE INTEGRACION CIUDADANA,10
19,HUILA,034,GARZON,90,Zona 90,01,COLEGIO COOPERATIVO,13
19,HUILA,034,GARZON,98,Zona 98,01,CARCEL LAS MERCEDES,1
19,HUILA,034,GARZON,99,Zona 99,01,EL RECREO,2
19,HUILA,034,GARZON,99,Zona 99,02,EL PARAISO,8
19,HUILA,034,GARZON,99,Zona 99,03,CAGUANCITO,5
19,HUILA,034,GARZON,99,Zona 99,04,EL MESON,5
19,HUILA,034,GARZON,99,Zona 99,05,LA JAGUA,4
19,HUILA,034,GARZON,99,Zona 99,06,EL DESCANSO,2
19,HUILA,034,GARZON,99,Zona 99,07,IE MAJO,2
19,HUILA,034,GARZON,99,Zona 99,08,IE SAN GERARDO,2
19,HUILA,034,GARZON,99,Zona 99,09,SAN ANTONIO DEL PESCADO,8
19,HUILA,034,GARZON,99,Zona 99,10,IE SANTA MARTA,2
19,HUILA,034,GARZON,99,Zona 99,13,ZULUAGA,14
19,HUILA,034,GARZON,99,Zona 99,18,PROVIDENCIA,3
19,HUILA,034,GARZON,01,Zona 01,01,JENARO DIAZ JORDAN,21
19,HUILA,034,GARZON,01,Zona 01,02,POLIDEPORTIVO PLAZA DE MERCADO,23
19,HUILA,034,GARZON,01,Zona 01,03,IE BARRIOS UNIDOS,17
19,HUILA,034,GARZON,01,Zona 01,04,JENARO DIAZ JORDAN SEDE 20 DE JULIO,2
19,HUILA,034,GARZON,02,Zona 02,01,UN. SUR COLOMBIANA,16
19,HUILA,034,GARZON,02,Zona 02,02,IE SIMON BOLIVAR,22
19,HUILA,034,GARZON,02,Zona 02,03,MEG LUIS CALIXTO LEIVA,7
19,HUILA,049,LA PLATA,90,Zona 90,01,COL. NACIONAL SAN SEBASTIAN,13
19,HUILA,049,LA PLATA,98,Zona 98,01,CARCEL,1
19,HUILA,049,LA PLATA,99,Zona 99,01,BELEN,11
19,HUILA,049,LA PLATA,99,Zona 99,03,GALLEGO,6
19,HUILA,049,LA PLATA,99,Zona 99,09,MONSERRATE,5
19,HUILA,049,LA PLATA,99,Zona 99,13,COL.TEC. AGROPECUARIO MARGARITA LEGARDA,1
19,HUILA,049,LA PLATA,99,Zona 99,15,SAN ANDRES,2
19,HUILA,049,LA PLATA,99,Zona 99,16,SAN VICENTE,5
19,HUILA,049,LA PLATA,99,Zona 99,17,VILLA LOSADA,3
19,HUILA,049,LA PLATA,01,Zona 01,01,I.E. EL JARDIN,7
19,HUILA,049,LA PLATA,01,Zona 01,02,IE MISAEL PASTRANA BORRERO,16
19,HUILA,049,LA PLATA,01,Zona 01,03,IE SAN JOSE,14
19,HUILA,049,LA PLATA,01,Zona 01,04,IE SAN ANTONIO,9
19,HUILA,049,LA PLATA,02,Zona 02,01,IE PEDRO MARIA RAMIREZ,18
19,HUILA,049,LA PLATA,02,Zona 02,02,IE SAN RAFAEL,14
19,HUILA,049,LA PLATA,02,Zona 02,03,IE LUIS CARLOS TRUJILLO POLANCO,12
19,HUILA,061,PITALITO,90,Zona 90,01,COLISEO CUBIERTO,12
19,HUILA,061,PITALITO,98,Zona 98,01,CARCEL,1
19,HUILA,061,PITALITO,99,Zona 99,01,IE MPAL JOSE EUSTASIO RIVERA-SD PPAL,40
19,HUILA,061,PITALITO,99,Zona 99,02,I.E MPAL CHILLURCO,8
19,HUILA,061,PITALITO,99,Zona 99,03,I.E. MPAL GUACACALLO,9
19,HUILA,061,PITALITO,99,Zona 99,04,IE JOSE EUSTACIO RIVERA-SD BOMBONAL,1
19,HUILA,061,PITALITO,99,Zona 99,05,SD JUNTA DE ACC. COMUNAL CGTO LA LAGUNA,6
19,HUILA,061,PITALITO,99,Zona 99,06,IE MUNICIPAL VILLA FATIMA - SD PRINCIPAL,1
19,HUILA,061,PITALITO,99,Zona 99,07,I.E. MPAL CRIOLLO,14
19,HUILA,061,PITALITO,99,Zona 99,09,IE MPAL CRIOLLO-SD PALMAR DE CRIOLLO,1
19,HUILA,061,PITALITO,99,Zona 99,10,I.E. MPAL PALMARITO,6
19,HUILA,061,PITALITO,99,Zona 99,11,IE MPAL DOMINGO SAVIO-CABAÑA VENECIA,1
19,HUILA,061,PITALITO,99,Zona 99,12,IE MPAL WINNIPEG-SD CHARGUAYACO,1
19,HUILA,061,PITALITO,99,Zona 99,15,REGUEROS,7
19,HUILA,061,PITALITO,99,Zona 99,20,CHARGUAYACO,11
19,HUILA,061,PITALITO,99,Zona 99,21,IE MPAL LICEO SUR ANDINO SEDE HIGUERON,2
19,HUILA,061,PITALITO,99,Zona 99,22,IE MPAL MONTESSORI SEDE SAN FRANCISCO,2
19,HUILA,061,PITALITO,99,Zona 99,23,IE MPAL NACIONAL SEDE AGUADAS,2
19,HUILA,061,PITALITO,01,Zona 01,01,IE MPAL ESCUELA NORMAL SUPERIOR,18
19,HUILA,061,PITALITO,01,Zona 01,02,IE MPAL NACIONAL,23
19,HUILA,061,PITALITO,01,Zona 01,03,IE MPAL ESC.NORMAL SUP.-SD RODRIGO LARA,7
19,HUILA,061,PITALITO,01,Zona 01,04,IE MPAL MONTESSORI-SD MARIA MONTESSORI,14
19,HUILA,061,PITALITO,01,Zona 01,05,IE MPAL HUMBERTO MUÑOZ-SD NOGALES,13
19,HUILA,061,PITALITO,01,Zona 01,06,IE MPAL HUMBERTO MUÑOZ ORDOÑEZ SD PPAL,15
19,HUILA,061,PITALITO,01,Zona 01,07,C.I.C. VENECIA,7
19,HUILA,061,PITALITO,01,Zona 01,08,IE MPAL ESC NORMAL SUP SD AGUSTIN SIER,3
19,HUILA,061,PITALITO,01,Zona 01,09,IE MPAL NAC. SD NELSON CARVAJAL CARVAJAL,3
19,HUILA,061,PITALITO,02,Zona 02,01,COL.LA PRESENTACION,20
19,HUILA,061,PITALITO,02,Zona 02,02,IE MPAL LICEO SUR ANDINO-SD PRINCIPAL,19
19,HUILA,061,PITALITO,02,Zona 02,03,I.E.WINNIPEG,15
19,HUILA,061,PITALITO,02,Zona 02,04,IE MPAL NAC.- SD EDUC. VICTOR M. MENESES,10
19,HUILA,061,PITALITO,02,Zona 02,05,I.E. MPAL MONTESSORI,22
19,HUILA,061,PITALITO,02,Zona 02,06,IE MPAL WINNIPEG-  SD LIBERTADOR,5
19,HUILA,061,PITALITO,02,Zona 02,07,IE MPAL HUMBERTO MUÑOZ SD VICTOR CORTES,1
19,HUILA,061,PITALITO,02,Zona 02,08,IE MPAL MONTESSORI SEDE ANTONIO NARIÑO,5
19,HUILA,061,PITALITO,02,Zona 02,09,IE MPAL LICEO SUR AND.-SD JESUS M BASTO,1
21,MAGDALENA,008,ALGARROBO,99,Zona 99,10,BELLAVISTA,2
21,MAGDALENA,008,ALGARROBO,99,Zona 99,20,RIOMAR,1
21,MAGDALENA,008,ALGARROBO,99,Zona 99,30,LA ESTACION LLERAS,2
21,MAGDALENA,008,ALGARROBO,99,Zona 99,35,LOMA DE BALSAMO,5
21,MAGDALENA,008,ALGARROBO,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,25
21,MAGDALENA,013,CERRO DE SAN ANTONIO,99,Zona 99,05,CANDELARIA,4
21,MAGDALENA,013,CERRO DE SAN ANTONIO,99,Zona 99,09,CONCEPCION (COCOSOLO),3
21,MAGDALENA,013,CERRO DE SAN ANTONIO,99,Zona 99,21,PUERTO NIÑO,3
21,MAGDALENA,013,CERRO DE SAN ANTONIO,99,Zona 99,30,JESUS DEL MONTE,2
21,MAGDALENA,013,CERRO DE SAN ANTONIO,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,16
21,MAGDALENA,015,CHIVOLO,99,Zona 99,10,EL PLAN,1
21,MAGDALENA,015,CHIVOLO,99,Zona 99,30,LA POLA,1
21,MAGDALENA,015,CHIVOLO,99,Zona 99,45,LA CHINA,4
21,MAGDALENA,015,CHIVOLO,99,Zona 99,50,LA ESTRELLA,4
21,MAGDALENA,015,CHIVOLO,99,Zona 99,69,PUEBLO NUEVO,1
21,MAGDALENA,015,CHIVOLO,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,36
21,MAGDALENA,020,CONCORDIA,99,Zona 99,05,BALSAMO,6
21,MAGDALENA,020,CONCORDIA,99,Zona 99,10,BELLAVISTA,6
21,MAGDALENA,020,CONCORDIA,99,Zona 99,35,ROSARIO DE CHENGUE,8
21,MAGDALENA,020,CONCORDIA,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,17
21,MAGDALENA,028,EL PIÑON,99,Zona 99,01,CAMPOALEGRE,1
21,MAGDALENA,028,EL PIÑON,99,Zona 99,05,CANTAGALLAR,5
21,MAGDALENA,028,EL PIÑON,99,Zona 99,09,CARRETO,4
21,MAGDALENA,028,EL PIÑON,99,Zona 99,10,LAS PAVITAS,1
21,MAGDALENA,028,EL PIÑON,99,Zona 99,13,PLAYON DE OROZCO,2
21,MAGDALENA,028,EL PIÑON,99,Zona 99,17,SABANAS,6
21,MAGDALENA,028,EL PIÑON,99,Zona 99,21,SAN BASILIO,3
21,MAGDALENA,028,EL PIÑON,99,Zona 99,25,TIO GOLLO,3
21,MAGDALENA,028,EL PIÑON,99,Zona 99,43,VASQUEZ,1
21,MAGDALENA,028,EL PIÑON,99,Zona 99,45,VERANILLO,2
21,MAGDALENA,028,EL PIÑON,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,16
21,MAGDALENA,030,EL RETEN,99,Zona 99,40,LA COLOMBIA,2
21,MAGDALENA,030,EL RETEN,99,Zona 99,70,SAN SEBASTIAN DEL BONGO,1
21,MAGDALENA,030,EL RETEN,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,46
21,MAGDALENA,040,GUAMAL,99,Zona 99,01,GUAIMARAL,4
21,MAGDALENA,040,GUAMAL,99,Zona 99,02,BELLAVISTA,1
21,MAGDALENA,040,GUAMAL,99,Zona 99,03,CASA DE TABLA,2
21,MAGDALENA,040,GUAMAL,99,Zona 99,04,LAS FLORES,2
21,MAGDALENA,040,GUAMAL,99,Zona 99,05,HATOVIEJO,3
21,MAGDALENA,040,GUAMAL,99,Zona 99,06,PEDREGOZA (LA RINCONADA),1
21,MAGDALENA,040,GUAMAL,99,Zona 99,07,LOS ANDES,5
21,MAGDALENA,040,GUAMAL,99,Zona 99,08,LA CEIBA,2
21,MAGDALENA,040,GUAMAL,99,Zona 99,09,MURILLO,2
21,MAGDALENA,040,GUAMAL,99,Zona 99,10,PAJARAL,2
21,MAGDALENA,040,GUAMAL,99,Zona 99,11,PARACO,1
21,MAGDALENA,040,GUAMAL,99,Zona 99,13,PAMPAN,3
21,MAGDALENA,040,GUAMAL,99,Zona 99,15,PLAYAS BLANCAS,1
21,MAGDALENA,040,GUAMAL,99,Zona 99,17,RICAURTE,3
21,MAGDALENA,040,GUAMAL,99,Zona 99,21,SALVADORA,2
21,MAGDALENA,040,GUAMAL,99,Zona 99,22,SAN ANTONIO,2
21,MAGDALENA,040,GUAMAL,99,Zona 99,23,SAN ISIDRO,3
21,MAGDALENA,040,GUAMAL,99,Zona 99,24,SAN PEDRO,2
21,MAGDALENA,040,GUAMAL,99,Zona 99,25,URQUIJO,5
21,MAGDALENA,040,GUAMAL,99,Zona 99,45,SANTA TERESITA,1
21,MAGDALENA,040,GUAMAL,99,Zona 99,50,SITIONUEVO,3
21,MAGDALENA,040,GUAMAL,99,Zona 99,70,VILLANUEVA,3
21,MAGDALENA,040,GUAMAL,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,26
21,MAGDALENA,042,NUEVA GRANADA,99,Zona 99,07,EL BAJO,3
21,MAGDALENA,042,NUEVA GRANADA,99,Zona 99,14,LAS TINAS,3
21,MAGDALENA,042,NUEVA GRANADA,99,Zona 99,15,LA GLORIA,2
21,MAGDALENA,042,NUEVA GRANADA,99,Zona 99,16,LOS ANDES,14
21,MAGDALENA,042,NUEVA GRANADA,99,Zona 99,40,SAN JOSE DE BALLESTEROS,2
21,MAGDALENA,042,NUEVA GRANADA,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,28
21,MAGDALENA,046,PEDRAZA,99,Zona 99,01,BAHIAHONDA,8
21,MAGDALENA,046,PEDRAZA,99,Zona 99,09,BOMBA,6
21,MAGDALENA,046,PEDRAZA,99,Zona 99,25,GUAQUIRI,2
21,MAGDALENA,046,PEDRAZA,99,Zona 99,29,HEREDIA,7
21,MAGDALENA,046,PEDRAZA,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,10
21,MAGDALENA,048,PIJIÑO DEL CARMEN,99,Zona 99,10,CABRERA,3
21,MAGDALENA,048,PIJIÑO DEL CARMEN,99,Zona 99,15,CASA BLANCA,3
21,MAGDALENA,048,PIJIÑO DEL CARMEN,99,Zona 99,16,EL BRILLANTE,1
21,MAGDALENA,048,PIJIÑO DEL CARMEN,99,Zona 99,18,EL DIVIDIVI,1
21,MAGDALENA,048,PIJIÑO DEL CARMEN,99,Zona 99,20,FILADELFIA,2
21,MAGDALENA,048,PIJIÑO DEL CARMEN,99,Zona 99,25,LAS MARIAS,1
21,MAGDALENA,048,PIJIÑO DEL CARMEN,99,Zona 99,35,LAS PLANADAS,1
21,MAGDALENA,048,PIJIÑO DEL CARMEN,99,Zona 99,40,SAN JOSE DE PREVENCION,3
21,MAGDALENA,048,PIJIÑO DEL CARMEN,99,Zona 99,50,SAN MARTIN DE LA LUCHA,1
21,MAGDALENA,048,PIJIÑO DEL CARMEN,99,Zona 99,55,EL PELADERO,1
21,MAGDALENA,048,PIJIÑO DEL CARMEN,99,Zona 99,60,NUEVA HOLANDA,1
21,MAGDALENA,048,PIJIÑO DEL CARMEN,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,17
21,MAGDALENA,055,PUEBLOVIEJO,99,Zona 99,01,BOCAS DE ARACATACA,2
21,MAGDALENA,055,PUEBLOVIEJO,99,Zona 99,04,ISLA DE CATAQUITA,1
21,MAGDALENA,055,PUEBLOVIEJO,99,Zona 99,05,ISLA DEL ROSARIO,11
21,MAGDALENA,055,PUEBLOVIEJO,99,Zona 99,09,TASAJERAS,18
21,MAGDALENA,055,PUEBLOVIEJO,99,Zona 99,10,TIERRA NUEVA,1
21,MAGDALENA,055,PUEBLOVIEJO,99,Zona 99,15,NUEVA FRONTERA,2
21,MAGDALENA,055,PUEBLOVIEJO,99,Zona 99,20,PALMIRA,7
